"accuracies","n_authors","n_samples","FE_algorithm","n_gram","doc_len"
"0.985625","8","200","Char n-gram","3","1-46"
"0.9845833333333334","8","300","Char n-gram","3","1-46"
"0.9952500000000001","8","500","Char n-gram","3","1-46"
"0.9","9","10","Char n-gram","3","1-46"
"0.9388888888888889","9","20","Char n-gram","3","1-46"
"0.9703703703703704","9","30","Char n-gram","3","1-46"
"0.9666666666666668","9","50","Char n-gram","3","1-46"
"0.96","9","100","Char n-gram","3","1-46"
"0.9894444444444443","9","200","Char n-gram","3","1-46"
"0.9911111111111112","9","300","Char n-gram","3","1-46"
"0.9942222222222222","9","500","Char n-gram","3","1-46"
"0.9","10","10","Char n-gram","3","1-46"
"0.9399999999999998","10","20","Char n-gram","3","1-46"
"0.93","10","30","Char n-gram","3","1-46"
"0.944","10","50","Char n-gram","3","1-46"
"0.9730000000000001","10","100","Char n-gram","3","1-46"
"0.9874999999999998","10","200","Char n-gram","3","1-46"
"0.9866666666666666","10","300","Char n-gram","3","1-46"
"0.9905999999999999","10","500","Char n-gram","3","1-46"
"0.8999999999999998","11","10","Char n-gram","3","1-46"
"0.9318181818181819","11","20","Char n-gram","3","1-46"
"0.9242424242424242","11","30","Char n-gram","3","1-46"
"0.9418181818181818","11","50","Char n-gram","3","1-46"
"0.9627272727272729","11","100","Char n-gram","3","1-46"
"0.9836363636363636","11","200","Char n-gram","3","1-46"
"0.984848484848485","11","300","Char n-gram","3","1-46"
"0.9918181818181818","11","500","Char n-gram","3","1-46"
"0.875","12","10","Char n-gram","3","1-46"
"0.9125","12","20","Char n-gram","3","1-46"
"0.9194444444444445","12","30","Char n-gram","3","1-46"
"0.9566666666666667","12","50","Char n-gram","3","1-46"
"0.9666666666666666","12","100","Char n-gram","3","1-46"
"0.9841666666666669","12","200","Char n-gram","3","1-46"
"0.9872222222222222","12","300","Char n-gram","3","1-46"
"0.9896666666666667","12","500","Char n-gram","3","1-46"
"0.9307692307692308","13","10","Char n-gram","3","1-46"
"0.9307692307692308","13","20","Char n-gram","3","1-46"
"0.9256410256410257","13","30","Char n-gram","3","1-46"
"0.9569230769230771","13","50","Char n-gram","3","1-46"
"0.9684615384615384","13","100","Char n-gram","3","1-46"
"0.9803846153846154","13","200","Char n-gram","3","1-46"
"0.9874358974358974","13","300","Char n-gram","3","1-46"
"0.9904615384615386","13","500","Char n-gram","3","1-46"
"0.8428571428571429","14","10","Char n-gram","3","1-46"
"0.8678571428571429","14","20","Char n-gram","3","1-46"
"0.8809523809523808","14","30","Char n-gram","3","1-46"
"0.9142857142857143","14","50","Char n-gram","3","1-46"
"0.9385714285714284","14","100","Char n-gram","3","1-46"
"0.9628571428571429","14","200","Char n-gram","3","1-46"
"0.9719047619047618","14","300","Char n-gram","3","1-46"
"0.9802857142857144","14","500","Char n-gram","3","1-46"
"0.78","15","10","Char n-gram","3","1-46"
"0.8133333333333332","15","20","Char n-gram","3","1-46"
"0.8600000000000001","15","30","Char n-gram","3","1-46"
"0.8813333333333334","15","50","Char n-gram","3","1-46"
"0.9033333333333333","15","100","Char n-gram","3","1-46"
"0.9343333333333333","15","200","Char n-gram","3","1-46"
"0.9488888888888887","15","300","Char n-gram","3","1-46"
"0.9607999999999999","15","500","Char n-gram","3","1-46"
"0.75625","16","10","Char n-gram","3","1-46"
"0.796875","16","20","Char n-gram","3","1-46"
"0.8083333333333333","16","30","Char n-gram","3","1-46"
"0.8474999999999999","16","50","Char n-gram","3","1-46"
"0.8856249999999999","16","100","Char n-gram","3","1-46"
"0.9168750000000001","16","200","Char n-gram","3","1-46"
"0.9331250000000001","16","300","Char n-gram","3","1-46"
"0.9465000000000001","16","500","Char n-gram","3","1-46"
"0.7235294117647058","17","10","Char n-gram","3","1-46"
"0.8029411764705883","17","20","Char n-gram","3","1-46"
"0.8215686274509804","17","30","Char n-gram","3","1-46"
"0.8741176470588237","17","50","Char n-gram","3","1-46"
"0.9041176470588235","17","100","Char n-gram","3","1-46"
"0.9423529411764704","17","200","Char n-gram","3","1-46"
"0.9562745098039216","17","300","Char n-gram","3","1-46"
"0.9677647058823531","17","500","Char n-gram","3","1-46"
"0.7777777777777778","18","10","Char n-gram","3","1-46"
"0.8055555555555556","18","20","Char n-gram","3","1-46"
"0.8333333333333333","18","30","Char n-gram","3","1-46"
"0.8699999999999999","18","50","Char n-gram","3","1-46"
"0.9077777777777779","18","100","Char n-gram","3","1-46"
"0.941111111111111","18","200","Char n-gram","3","1-46"
"0.952962962962963","18","300","Char n-gram","3","1-46"
"0.9675555555555555","18","500","Char n-gram","3","1-46"
"0.7315789473684211","19","10","Char n-gram","3","1-46"
"0.8210526315789473","19","20","Char n-gram","3","1-46"
"0.8210526315789473","19","30","Char n-gram","3","1-46"
"0.8789473684210526","19","50","Char n-gram","3","1-46"
"0.9063157894736842","19","100","Char n-gram","3","1-46"
"0.9271052631578949","19","200","Char n-gram","3","1-46"
"0.9436842105263159","19","300","Char n-gram","3","1-46"
"0.9613684210526315","19","500","Char n-gram","3","1-46"
"0.665","20","10","Char n-gram","3","1-46"
"0.77","20","20","Char n-gram","3","1-46"
"0.8","20","30","Char n-gram","3","1-46"
"0.873","20","50","Char n-gram","3","1-46"
"0.885","20","100","Char n-gram","3","1-46"
"0.92225","20","200","Char n-gram","3","1-46"
"0.9451666666666666","20","300","Char n-gram","3","1-46"
"0.9578","20","500","Char n-gram","3","1-46"
"0.7142857142857142","21","10","Char n-gram","3","1-46"
"0.7976190476190477","21","20","Char n-gram","3","1-46"
"0.8095238095238095","21","30","Char n-gram","3","1-46"
"0.8457142857142858","21","50","Char n-gram","3","1-46"
"0.8985714285714286","21","100","Char n-gram","3","1-46"
"0.9273809523809524","21","200","Char n-gram","3","1-46"
"0.9463492063492064","21","300","Char n-gram","3","1-46"
"0.9609523809523811","21","500","Char n-gram","3","1-46"
"0.6681818181818182","22","10","Char n-gram","3","1-46"
"0.7727272727272727","22","20","Char n-gram","3","1-46"
"0.7742424242424242","22","30","Char n-gram","3","1-46"
"0.8290909090909091","22","50","Char n-gram","3","1-46"
"0.8536363636363637","22","100","Char n-gram","3","1-46"
"0.9068181818181819","22","200","Char n-gram","3","1-46"
"0.9236363636363636","22","300","Char n-gram","3","1-46"
"0.9433636363636364","22","500","Char n-gram","3","1-46"
"0.7000000000000001","23","10","Char n-gram","3","1-46"
"0.732608695652174","23","20","Char n-gram","3","1-46"
"0.7869565217391304","23","30","Char n-gram","3","1-46"
"0.8252173913043478","23","50","Char n-gram","3","1-46"
"0.8656521739130435","23","100","Char n-gram","3","1-46"
"0.8945652173913043","23","200","Char n-gram","3","1-46"
"0.9218840579710145","23","300","Char n-gram","3","1-46"
"0.9412173913043478","23","500","Char n-gram","3","1-46"
"0.6916666666666667","24","10","Char n-gram","3","1-46"
"0.7875","24","20","Char n-gram","3","1-46"
"0.7763888888888889","24","30","Char n-gram","3","1-46"
"0.8333333333333334","24","50","Char n-gram","3","1-46"
"0.8654166666666667","24","100","Char n-gram","3","1-46"
"0.905","24","200","Char n-gram","3","1-46"
"0.925138888888889","24","300","Char n-gram","3","1-46"
"0.9411666666666667","24","500","Char n-gram","3","1-46"
"0.6559999999999999","25","10","Char n-gram","3","1-46"
"0.74","25","20","Char n-gram","3","1-46"
"0.7613333333333334","25","30","Char n-gram","3","1-46"
"0.7936","25","50","Char n-gram","3","1-46"
"0.8528","25","100","Char n-gram","3","1-46"
"0.8976000000000001","25","200","Char n-gram","3","1-46"
"0.9189333333333332","25","300","Char n-gram","3","1-46"
"0.93864","25","500","Char n-gram","3","1-46"
"0.6423076923076924","26","10","Char n-gram","3","1-46"
"0.7096153846153845","26","20","Char n-gram","3","1-46"
"0.7666666666666666","26","30","Char n-gram","3","1-46"
"0.8138461538461538","26","50","Char n-gram","3","1-46"
"0.8550000000000001","26","100","Char n-gram","3","1-46"
"0.8951923076923076","26","200","Char n-gram","3","1-46"
"0.9164102564102563","26","300","Char n-gram","3","1-46"
"0.9389999999999998","26","500","Char n-gram","3","1-46"
"0.6296296296296295","27","10","Char n-gram","3","1-46"
"0.6907407407407408","27","20","Char n-gram","3","1-46"
"0.7160493827160493","27","30","Char n-gram","3","1-46"
"0.7711111111111111","27","50","Char n-gram","3","1-46"
"0.8344444444444445","27","100","Char n-gram","3","1-46"
"0.8785185185185185","27","200","Char n-gram","3","1-46"
"0.8985185185185184","27","300","Char n-gram","3","1-46"
"0.9269629629629629","27","500","Char n-gram","3","1-46"
"0.6857142857142857","28","10","Char n-gram","3","1-46"
"0.7482142857142857","28","20","Char n-gram","3","1-46"
"0.7261904761904762","28","30","Char n-gram","3","1-46"
"0.7749999999999999","28","50","Char n-gram","3","1-46"
"0.8025","28","100","Char n-gram","3","1-46"
"0.862142857142857","28","200","Char n-gram","3","1-46"
"0.8882142857142856","28","300","Char n-gram","3","1-46"
"0.9108571428571428","28","500","Char n-gram","3","1-46"
"0.593103448275862","29","10","Char n-gram","3","1-46"
"0.6810344827586208","29","20","Char n-gram","3","1-46"
"0.7149425287356321","29","30","Char n-gram","3","1-46"
"0.7455172413793103","29","50","Char n-gram","3","1-46"
"0.8220689655172414","29","100","Char n-gram","3","1-46"
"0.8637931034482758","29","200","Char n-gram","3","1-46"
"0.8873563218390805","29","300","Char n-gram","3","1-46"
"0.913448275862069","29","500","Char n-gram","3","1-46"
"0.6299999999999999","30","10","Char n-gram","3","1-46"
"0.66","30","20","Char n-gram","3","1-46"
"0.7144444444444444","30","30","Char n-gram","3","1-46"
"0.7273333333333333","30","50","Char n-gram","3","1-46"
"0.8093333333333333","30","100","Char n-gram","3","1-46"
"0.8575000000000002","30","200","Char n-gram","3","1-46"
"0.883","30","300","Char n-gram","3","1-46"
"0.9083333333333334","30","500","Char n-gram","3","1-46"
"0.5935483870967742","31","10","Char n-gram","3","1-46"
"0.6500000000000001","31","20","Char n-gram","3","1-46"
"0.6763440860215054","31","30","Char n-gram","3","1-46"
"0.7193548387096774","31","50","Char n-gram","3","1-46"
"0.7870967741935484","31","100","Char n-gram","3","1-46"
"0.8450000000000001","31","200","Char n-gram","3","1-46"
"0.8667741935483871","31","300","Char n-gram","3","1-46"
"0.8974193548387097","31","500","Char n-gram","3","1-46"
"0.590625","32","10","Char n-gram","3","1-46"
"0.653125","32","20","Char n-gram","3","1-46"
"0.6875","32","30","Char n-gram","3","1-46"
"0.72125","32","50","Char n-gram","3","1-46"
"0.7825","32","100","Char n-gram","3","1-46"
"0.8243749999999999","32","200","Char n-gram","3","1-46"
"0.8605208333333334","32","300","Char n-gram","3","1-46"
"0.88975","32","500","Char n-gram","3","1-46"
"0.5424242424242425","33","10","Char n-gram","3","1-46"
"0.6136363636363636","33","20","Char n-gram","3","1-46"
"0.6717171717171718","33","30","Char n-gram","3","1-46"
"0.712121212121212","33","50","Char n-gram","3","1-46"
"0.7633333333333333","33","100","Char n-gram","3","1-46"
"0.818030303030303","33","200","Char n-gram","3","1-46"
"0.8506060606060606","33","300","Char n-gram","3","1-46"
"0.8758787878787878","33","500","Char n-gram","3","1-46"
"0.5941176470588234","34","10","Char n-gram","3","1-46"
"0.6558823529411765","34","20","Char n-gram","3","1-46"
"0.6705882352941177","34","30","Char n-gram","3","1-46"
"0.7047058823529412","34","50","Char n-gram","3","1-46"
"0.7705882352941176","34","100","Char n-gram","3","1-46"
"0.8166176470588236","34","200","Char n-gram","3","1-46"
"0.8496078431372549","34","300","Char n-gram","3","1-46"
"0.885470588235294","34","500","Char n-gram","3","1-46"
"0.5799999999999998","35","10","Char n-gram","3","1-46"
"0.6128571428571428","35","20","Char n-gram","3","1-46"
"0.6495238095238095","35","30","Char n-gram","3","1-46"
"0.6948571428571428","35","50","Char n-gram","3","1-46"
"0.7654285714285713","35","100","Char n-gram","3","1-46"
"0.8105714285714285","35","200","Char n-gram","3","1-46"
"0.842","35","300","Char n-gram","3","1-46"
"0.8719428571428571","35","500","Char n-gram","3","1-46"
"0.5583333333333333","36","10","Char n-gram","3","1-46"
"0.5888888888888889","36","20","Char n-gram","3","1-46"
"0.6657407407407407","36","30","Char n-gram","3","1-46"
"0.6855555555555556","36","50","Char n-gram","3","1-46"
"0.7391666666666667","36","100","Char n-gram","3","1-46"
"0.8009722222222221","36","200","Char n-gram","3","1-46"
"0.8277777777777777","36","300","Char n-gram","3","1-46"
"0.8631111111111112","36","500","Char n-gram","3","1-46"
"0.527027027027027","37","10","Char n-gram","3","1-46"
"0.5945945945945945","37","20","Char n-gram","3","1-46"
"0.6549549549549549","37","30","Char n-gram","3","1-46"
"0.7016216216216216","37","50","Char n-gram","3","1-46"
"0.7429729729729728","37","100","Char n-gram","3","1-46"
"0.8086486486486486","37","200","Char n-gram","3","1-46"
"0.8289189189189189","37","300","Char n-gram","3","1-46"
"0.8642702702702701","37","500","Char n-gram","3","1-46"
"0.5736842105263158","38","10","Char n-gram","3","1-46"
"0.5973684210526315","38","20","Char n-gram","3","1-46"
"0.6622807017543859","38","30","Char n-gram","3","1-46"
"0.6799999999999999","38","50","Char n-gram","3","1-46"
"0.7497368421052633","38","100","Char n-gram","3","1-46"
"0.805921052631579","38","200","Char n-gram","3","1-46"
"0.8371052631578948","38","300","Char n-gram","3","1-46"
"0.8655263157894737","38","500","Char n-gram","3","1-46"
"0.5641025641025641","39","10","Char n-gram","3","1-46"
"0.626923076923077","39","20","Char n-gram","3","1-46"
"0.6547008547008548","39","30","Char n-gram","3","1-46"
"0.703076923076923","39","50","Char n-gram","3","1-46"
"0.7487179487179487","39","100","Char n-gram","3","1-46"
"0.8114102564102564","39","200","Char n-gram","3","1-46"
"0.8347863247863246","39","300","Char n-gram","3","1-46"
"0.8703076923076922","39","500","Char n-gram","3","1-46"
"0.5475000000000001","40","10","Char n-gram","3","1-46"
"0.6012500000000001","40","20","Char n-gram","3","1-46"
"0.6575","40","30","Char n-gram","3","1-46"
"0.6885","40","50","Char n-gram","3","1-46"
"0.74125","40","100","Char n-gram","3","1-46"
"0.793625","40","200","Char n-gram","3","1-46"
"0.834","40","300","Char n-gram","3","1-46"
"0.8634999999999999","40","500","Char n-gram","3","1-46"
"0.5170731707317072","41","10","Char n-gram","3","1-46"
"0.6158536585365854","41","20","Char n-gram","3","1-46"
"0.6422764227642277","41","30","Char n-gram","3","1-46"
"0.6799999999999999","41","50","Char n-gram","3","1-46"
"0.7319512195121951","41","100","Char n-gram","3","1-46"
"0.7863414634146342","41","200","Char n-gram","3","1-46"
"0.8171544715447153","41","300","Char n-gram","3","1-46"
"0.8586341463414634","41","500","Char n-gram","3","1-46"
"0.5261904761904761","42","10","Char n-gram","3","1-46"
"0.5928571428571427","42","20","Char n-gram","3","1-46"
"0.6206349206349205","42","30","Char n-gram","3","1-46"
"0.6561904761904762","42","50","Char n-gram","3","1-46"
"0.7316666666666667","42","100","Char n-gram","3","1-46"
"0.7767857142857143","42","200","Char n-gram","3","1-46"
"0.8107936507936507","42","300","Char n-gram","3","1-46"
"0.8445714285714285","42","500","Char n-gram","3","1-46"
"0.5","43","10","Char n-gram","3","1-46"
"0.5546511627906978","43","20","Char n-gram","3","1-46"
"0.6139534883720931","43","30","Char n-gram","3","1-46"
"0.6530232558139535","43","50","Char n-gram","3","1-46"
"0.7055813953488372","43","100","Char n-gram","3","1-46"
"0.7730232558139536","43","200","Char n-gram","3","1-46"
"0.8005426356589147","43","300","Char n-gram","3","1-46"
"0.8343720930232557","43","500","Char n-gram","3","1-46"
"0.5159090909090909","44","10","Char n-gram","3","1-46"
"0.5602272727272727","44","20","Char n-gram","3","1-46"
"0.6030303030303031","44","30","Char n-gram","3","1-46"
"0.6504545454545455","44","50","Char n-gram","3","1-46"
"0.7027272727272728","44","100","Char n-gram","3","1-46"
"0.7610227272727272","44","200","Char n-gram","3","1-46"
"0.7983333333333333","44","300","Char n-gram","3","1-46"
"0.8343181818181818","44","500","Char n-gram","3","1-46"
"0.5","45","10","Char n-gram","3","1-46"
"0.5433333333333332","45","20","Char n-gram","3","1-46"
"0.5896296296296295","45","30","Char n-gram","3","1-46"
"0.652888888888889","45","50","Char n-gram","3","1-46"
"0.6968888888888889","45","100","Char n-gram","3","1-46"
"0.7626666666666667","45","200","Char n-gram","3","1-46"
"0.7904444444444444","45","300","Char n-gram","3","1-46"
"0.8293777777777777","45","500","Char n-gram","3","1-46"
"0.5195652173913043","46","10","Char n-gram","3","1-46"
"0.5760869565217392","46","20","Char n-gram","3","1-46"
"0.6028985507246377","46","30","Char n-gram","3","1-46"
"0.6417391304347826","46","50","Char n-gram","3","1-46"
"0.7050000000000001","46","100","Char n-gram","3","1-46"
"0.7508695652173912","46","200","Char n-gram","3","1-46"
"0.7895652173913044","46","300","Char n-gram","3","1-46"
"0.8334347826086959","46","500","Char n-gram","3","1-46"
"0.5085106382978724","47","10","Char n-gram","3","1-46"
"0.5521276595744682","47","20","Char n-gram","3","1-46"
"0.5893617021276596","47","30","Char n-gram","3","1-46"
"0.6527659574468085","47","50","Char n-gram","3","1-46"
"0.7065957446808511","47","100","Char n-gram","3","1-46"
"0.7621276595744682","47","200","Char n-gram","3","1-46"
"0.7965248226950354","47","300","Char n-gram","3","1-46"
"0.8322978723404255","47","500","Char n-gram","3","1-46"
"0.49375","48","10","Char n-gram","3","1-46"
"0.5583333333333333","48","20","Char n-gram","3","1-46"
"0.5875","48","30","Char n-gram","3","1-46"
"0.63125","48","50","Char n-gram","3","1-46"
"0.6920833333333334","48","100","Char n-gram","3","1-46"
"0.75375","48","200","Char n-gram","3","1-46"
